"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"luty";"ser dojrzewający - za 1kg";"cena";"2016";17,80;"zł";"";
0000000;"POLSKA";"luty";"ser dojrzewający - za 1kg";"cena";"2017";20,89;"zł";"";
0000000;"POLSKA";"luty";"ser dojrzewający - za 1kg";"cena";"2018";20,75;"zł";"";
0000000;"POLSKA";"luty";"ser dojrzewający - za 1kg";"cena";"2019";20,99;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2006";15,89;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2007";15,68;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2008";20,82;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2009";16,14;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2010";17,35;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2011";18,30;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2012";19,90;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2013";20,01;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2014";23,30;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2015";19,93;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2016";17,53;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2017";20,61;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2018";20,69;"zł";"";
0000000;"POLSKA";"marzec";"ser dojrzewający - za 1kg";"cena";"2019";20,94;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2006";15,96;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2007";15,85;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2008";19,90;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2009";16,15;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2010";17,22;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2011";18,57;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2012";19,70;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2013";20,06;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2014";22,98;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2015";19,76;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2016";17,33;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2017";20,55;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2018";20,65;"zł";"";
0000000;"POLSKA";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2019";20,77;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2006";15,74;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2007";15,82;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2008";19,23;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2009";16,14;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2010";17,33;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2011";18,66;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2012";19,62;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2013";20,25;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2014";22,45;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2015";19,33;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2016";17,11;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2017";20,51;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2018";20,48;"zł";"";
0000000;"POLSKA";"maj";"ser dojrzewający - za 1kg";"cena";"2019";21,17;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2006";15,84;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2007";15,96;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2008";18,42;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2009";16,02;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2010";17,34;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2011";18,79;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2012";19,39;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2013";20,35;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2014";21,99;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2015";19,03;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2016";17,02;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2017";20,62;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2018";20,42;"zł";"";
0000000;"POLSKA";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2019";21,03;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2006";15,74;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2007";16,05;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2008";18,09;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2009";15,83;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2010";17,42;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2011";18,90;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2012";19,25;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2013";20,71;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2014";21,67;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2015";18,95;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2016";17,32;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2017";20,93;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2018";20,39;"zł";"";
0000000;"POLSKA";"lipiec";"ser dojrzewający - za 1kg";"cena";"2019";21,12;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2006";15,68;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2007";16,74;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2008";17,54;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2009";15,80;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2010";17,34;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2011";18,99;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2012";19,10;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2013";21,02;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2014";21,60;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2015";18,43;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2016";17,75;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2017";21,32;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2018";20,22;"zł";"";
0000000;"POLSKA";"sierpień";"ser dojrzewający - za 1kg";"cena";"2019";21,24;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2006";15,78;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2007";18,51;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2008";17,47;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2009";15,57;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2010";17,62;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2011";18,88;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2012";19,13;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2013";21,52;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2014";21,32;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2015";18,41;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2016";18,45;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2017";21,36;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2018";20,51;"zł";"";
0000000;"POLSKA";"wrzesień";"ser dojrzewający - za 1kg";"cena";"2019";20,88;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2006";15,83;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2007";20,56;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2008";17,35;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2009";15,86;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2010";17,81;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2011";19,01;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2012";19,42;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2013";22,11;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2014";20,92;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2015";18,33;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2016";19,17;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2017";21,38;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2018";21,02;"zł";"";
0000000;"POLSKA";"październik";"ser dojrzewający - za 1kg";"cena";"2019";21,06;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2006";15,86;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2007";21,88;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2008";17,00;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2009";16,48;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2010";17,92;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2011";19,06;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2012";19,50;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2013";22,59;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2014";20,80;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2015";18,26;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2016";20,08;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2017";21,49;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2018";20,95;"zł";"";
0000000;"POLSKA";"listopad";"ser dojrzewający - za 1kg";"cena";"2019";20,94;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2006";15,81;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2007";22,14;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2008";16,70;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2009";16,90;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2010";17,97;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2011";19,25;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2012";19,87;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2013";22,65;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2014";20,42;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2015";17,98;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2016";20,55;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2017";21,52;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2018";20,99;"zł";"";
0000000;"POLSKA";"grudzień";"ser dojrzewający - za 1kg";"cena";"2019";21,09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2006";14,96;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2007";15,32;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2008";22,84;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2009";17,34;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2010";18,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2011";19,04;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2012";20,04;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2013";20,83;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2014";24,32;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2015";21,70;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2016";18,51;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2017";21,12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2018";22,30;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"ser dojrzewający - za 1kg";"cena";"2019";22,31;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2006";14,77;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2007";15,34;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2008";22,21;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2009";17,27;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2010";18,56;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2011";18,52;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2012";20,31;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2013";21,48;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2014";24,26;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2015";20,82;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2016";18,81;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2017";21,44;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2018";22,12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"ser dojrzewający - za 1kg";"cena";"2019";22,33;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2006";14,93;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2007";15,64;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2008";20,79;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2009";17,33;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2010";18,54;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2011";19,41;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2012";20,52;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2013";21,47;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2014";24,30;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2015";20,99;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2016";18,62;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2017";20,43;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2018";21,99;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"ser dojrzewający - za 1kg";"cena";"2019";22,35;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2006";15,09;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2007";15,71;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2008";19,28;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2009";17,32;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2010";17,95;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2011";19,80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2012";20,52;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2013";21,45;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2014";24,12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2015";20,58;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2016";17,84;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2017";21,26;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2018";21,74;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"ser dojrzewający - za 1kg";"cena";"2019";22,41;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2006";15,12;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2007";15,61;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2008";18,61;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2009";17,06;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2010";18,15;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2011";19,77;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2012";19,87;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2013";21,56;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2014";23,19;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2015";20,28;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2016";17,89;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2017";21,78;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2018";21,86;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"ser dojrzewający - za 1kg";"cena";"2019";22,47;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2006";14,99;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2007";15,88;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2008";18,53;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2009";16,97;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2010";18,02;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2011";19,85;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2012";19,80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2013";21,51;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2014";23,22;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2015";20,31;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2016";17,42;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2017";21,78;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2018";21,80;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"ser dojrzewający - za 1kg";"cena";"2019";22,22;"zł";"";
0200000;"DOLNOŚLĄSKIE";"lipiec";"ser dojrzewający - za 1kg";"cena";"2006";14,65;"zł";"";
