"Kod";"Nazwa";"Miesiące";"Rodzaje towarów i usług";"Cena i wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,99;"zł";"";
0000000;"POLSKA";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,55;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,11;"zł";"";
0000000;"POLSKA";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,62;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";25,01;"zł";"";
0000000;"POLSKA";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,72;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,87;"zł";"";
0000000;"POLSKA";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,72;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,67;"zł";"";
0000000;"POLSKA";"lipiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,66;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,58;"zł";"";
0000000;"POLSKA";"sierpień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,76;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,67;"zł";"";
0000000;"POLSKA";"wrzesień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,86;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,83;"zł";"";
0000000;"POLSKA";"październik";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,87;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,79;"zł";"";
0000000;"POLSKA";"listopad";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";24,91;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";24,97;"zł";"";
0000000;"POLSKA";"grudzień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";25,24;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";27,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"styczeń";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";27,02;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";27,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"luty";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";26,23;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";27,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"marzec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";26,23;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";27,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"kwiecień";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";26,23;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2008";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2009";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2010";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2011";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2012";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2013";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2014";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2015";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2016";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2017";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2018";27,55;"zł";"";
0200000;"DOLNOŚLĄSKIE";"maj";"podkoszulek męski bawełniany, bez rękawa";"cena";"2019";26,41;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2006";;"zł";"";
0200000;"DOLNOŚLĄSKIE";"czerwiec";"podkoszulek męski bawełniany, bez rękawa";"cena";"2007";;"zł";"";
